y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,year
41,1,AL,ALABAMA,121,223,4191,2011
41,33,NH,NEW HAMPSHIRE,111,195,6340,2011
41,50,VT,VERMONT,101,157,3603,2011
41,28,MS,MISSISSIPPI,100,174,3564,2011
41,54,WV,WEST VIRGINIA,66,105,2041,2011
41,44,RI,RHODE ISLAND,52,79,1836,2011
41,10,DE,DELAWARE,26,42,1500,2011
42,96,PA,PA Total Migration US and Foreign,119764,207634,6642180,2011
42,97,PA,PA Total Migration US,115817,200951,6391993,2011
42,98,PA,PA Total Migration Foreign,3947,6683,250188,2011
42,42,PA,PA Non-migrants,4853289,10145647,315890295,2011
42,12,FL,FLORIDA,14124,24253,955677,2011
42,34,NJ,NEW JERSEY,13519,23051,730987,2011
42,36,NY,NEW YORK,13422,21597,617388,2011
42,24,MD,MARYLAND,7258,12314,379177,2011
42,6,CA,CALIFORNIA,6056,9766,376539,2011
42,51,VA,VIRGINIA,5711,9930,292612,2011
42,48,TX,TEXAS,5448,10163,302644,2011
42,37,NC,NORTH CAROLINA,5280,9981,294220,2011
42,39,OH,OHIO,5035,8967,248116,2011
42,10,DE,DELAWARE,4024,7213,175259,2011
42,57,FR,Foreign,3947,6683,250188,2011
42,13,GA,GEORGIA,3305,6161,161661,2011
42,45,SC,SOUTH CAROLINA,2616,4998,157280,2011
42,25,MA,MASSACHUSETTS,2561,4133,160364,2011
42,17,IL,ILLINOIS,2095,3550,136861,2011
42,4,AZ,ARIZONA,1910,3416,117495,2011
42,8,CO,COLORADO,1848,3076,110957,2011
42,54,WV,WEST VIRGINIA,1758,3266,77827,2011
42,26,MI,MICHIGAN,1653,2922,87631,2011
42,47,TN,TENNESSEE,1549,2818,84293,2011
42,9,CT,CONNECTICUT,1397,2292,88745,2011
42,53,WA,WASHINGTON,1261,2148,80377,2011
42,18,IN,INDIANA,1028,2059,54936,2011
42,11,DC,DISTRICT OF COLUMBIA,910,1069,47163,2011
42,32,NV,NEVADA,816,1354,58899,2011
42,21,KY,KENTUCKY,783,1480,40600,2011
42,29,MO,MISSOURI,761,1467,44224,2011
42,27,MN,MINNESOTA,688,1231,45480,2011
42,55,WI,WISCONSIN,685,1386,51274,2011
42,1,AL,ALABAMA,641,1231,28554,2011
42,41,OR,OREGON,605,978,30819,2011
42,22,LA,LOUISIANA,596,1007,27348,2011
42,40,OK,OKLAHOMA,553,1092,28092,2011
42,23,ME,MAINE,503,881,26297,2011
42,33,NH,NEW HAMPSHIRE,468,822,27070,2011
42,15,HI,HAWAII,427,665,16042,2011
42,20,KS,KANSAS,415,835,18840,2011
42,49,UT,UTAH,414,873,23931,2011
42,44,RI,RHODE ISLAND,406,633,24858,2011
42,19,IA,IOWA,406,796,23759,2011
42,35,NM,NEW MEXICO,393,647,20454,2011
42,28,MS,MISSISSIPPI,336,614,13154,2011
42,50,VT,VERMONT,324,518,17057,2011
42,5,AR,ARKANSAS,317,614,16360,2011
42,2,AK,ALASKA,317,519,13301,2011
42,30,MT,MONTANA,244,453,13076,2011
42,56,WY,WYOMING,242,400,13271,2011
42,31,NE,NEBRASKA,204,374,9610,2011
42,16,ID,IDAHO,201,389,9576,2011
42,46,SD,SOUTH DAKOTA,157,286,6230,2011
42,38,ND,NORTH DAKOTA,147,263,5606,2011
44,96,RI,RI Total Migration US and Foreign,16245,27239,975458,2011
44,97,RI,RI Total Migration US,15761,26431,956784,2011
44,98,RI,RI Total Migration Foreign,484,808,18674,2011
44,44,RI,RI Non-migrants,398819,806893,26030065,2011
44,25,MA,MASSACHUSETTS,4423,7174,248526,2011
44,12,FL,FLORIDA,2144,3722,239737,2011
44,36,NY,NEW YORK,1242,1759,55763,2011
44,9,CT,CONNECTICUT,1067,1720,50597,2011
44,6,CA,CALIFORNIA,797,1351,44668,2011
44,48,TX,TEXAS,712,1158,42973,2011
44,51,VA,VIRGINIA,493,1049,33950,2011
44,57,FR,Foreign,484,808,18674,2011
44,34,NJ,NEW JERSEY,436,632,17723,2011
44,37,NC,NORTH CAROLINA,422,785,21211,2011
44,42,PA,PENNSYLVANIA,420,668,18480,2011
44,13,GA,GEORGIA,313,568,13368,2011
44,33,NH,NEW HAMPSHIRE,312,551,19860,2011
44,24,MD,MARYLAND,260,431,12642,2011
44,45,SC,SOUTH CAROLINA,192,377,11644,2011
44,23,ME,MAINE,192,324,9106,2011
44,4,AZ,ARIZONA,179,326,9506,2011
44,17,IL,ILLINOIS,159,277,11474,2011
44,53,WA,WASHINGTON,154,271,9371,2011
44,8,CO,COLORADO,151,278,7438,2011
44,39,OH,OHIO,150,260,6772,2011
44,47,TN,TENNESSEE,140,247,6812,2011
44,26,MI,MICHIGAN,115,198,5625,2011
44,32,NV,NEVADA,103,157,6032,2011
44,50,VT,VERMONT,92,149,4384,2011
44,41,OR,OREGON,92,147,4138,2011
44,15,HI,HAWAII,84,180,3954,2011
44,11,DC,DISTRICT OF COLUMBIA,74,101,3592,2011
44,18,IN,INDIANA,73,146,4272,2011
44,55,WI,WISCONSIN,67,113,2472,2011
44,22,LA,LOUISIANA,57,95,1566,2011
44,21,KY,KENTUCKY,57,119,2530,2011
44,27,MN,MINNESOTA,56,95,2974,2011
44,29,MO,MISSOURI,53,88,2587,2011
44,1,AL,ALABAMA,51,115,1876,2011
44,40,OK,OKLAHOMA,46,101,2109,2011
44,49,UT,UTAH,38,72,1777,2011
44,10,DE,DELAWARE,36,61,1696,2011
44,20,KS,KANSAS,35,75,1716,2011
44,28,MS,MISSISSIPPI,32,59,1457,2011
44,2,AK,ALASKA,31,50,1106,2011
44,19,IA,IOWA,27,48,867,2011
44,30,MT,MONTANA,27,41,1444,2011
44,54,WV,WEST VIRGINIA,24,46,933,2011
44,31,NE,NEBRASKA,24,54,1362,2011
44,5,AR,ARKANSAS,23,37,773,2011
44,35,NM,NEW MEXICO,22,33,1147,2011
44,16,ID,IDAHO,20,37,776,2011
44,46,SD,SOUTH DAKOTA,16,29,715,2011
44,56,WY,WYOMING,14,26,761,2011
44,38,ND,NORTH DAKOTA,14,31,522,2011
45,96,SC,SC Total Migration US and Foreign,59994,116125,2568975,2011
45,97,SC,SC Total Migration US,58463,112919,2490959,2011
45,98,SC,SC Total Migration Foreign,1531,3206,78016,2011
45,45,SC,SC Non-migrants,1577858,3499706,83740510,2011
45,37,NC,NORTH CAROLINA,11326,22203,463476,2011
45,13,GA,GEORGIA,7849,15311,329189,2011
45,12,FL,FLORIDA,6595,11975,290024,2011
45,48,TX,TEXAS,3035,6252,139934,2011
45,51,VA,VIRGINIA,3025,6009,134443,2011
45,36,NY,NEW YORK,2761,4734,97247,2011
45,6,CA,CALIFORNIA,2048,3901,92668,2011
45,47,TN,TENNESSEE,1906,3951,90775,2011
45,42,PA,PENNSYLVANIA,1628,2949,70621,2011
45,39,OH,OHIO,1568,2990,65027,2011
45,57,FR,Foreign,1531,3206,78016,2011
45,24,MD,MARYLAND,1278,2328,52159,2011
45,34,NJ,NEW JERSEY,988,1742,33956,2011
45,26,MI,MICHIGAN,973,1882,42136,2011
45,1,AL,ALABAMA,971,2108,43175,2011
45,53,WA,WASHINGTON,920,1915,44475,2011
45,17,IL,ILLINOIS,824,1526,34684,2011
45,8,CO,COLORADO,772,1479,33165,2011
45,21,KY,KENTUCKY,753,1638,33186,2011
45,18,IN,INDIANA,675,1325,29775,2011
45,4,AZ,ARIZONA,623,1228,28749,2011
45,25,MA,MASSACHUSETTS,611,1033,28084,2011
45,22,LA,LOUISIANA,596,1234,25921,2011
45,9,CT,CONNECTICUT,516,935,26363,2011
45,29,MO,MISSOURI,499,1047,21821,2011
45,54,WV,WEST VIRGINIA,471,886,15609,2011
45,28,MS,MISSISSIPPI,393,810,16536,2011
45,15,HI,HAWAII,390,859,16028,2011
45,40,OK,OKLAHOMA,370,823,13362,2011
45,55,WI,WISCONSIN,368,709,16416,2011
45,32,NV,NEVADA,339,662,14855,2011
45,20,KS,KANSAS,302,636,13140,2011
45,5,AR,ARKANSAS,292,663,14270,2011
45,27,MN,MINNESOTA,244,466,10625,2011
45,11,DC,DISTRICT OF COLUMBIA,237,322,11663,2011
45,41,OR,OREGON,227,401,9699,2011
45,33,NH,NEW HAMPSHIRE,222,364,11189,2011
45,2,AK,ALASKA,182,380,8867,2011
45,35,NM,NEW MEXICO,179,352,8139,2011
45,10,DE,DELAWARE,176,346,7226,2011
45,19,IA,IOWA,175,340,6844,2011
45,49,UT,UTAH,174,379,6518,2011
45,23,ME,MAINE,160,288,7527,2011
45,44,RI,RHODE ISLAND,129,225,4755,2011
45,31,NE,NEBRASKA,121,232,5264,2011
45,50,VT,VERMONT,119,193,4103,2011
45,16,ID,IDAHO,98,232,4694,2011
45,38,ND,NORTH DAKOTA,91,184,2663,2011
45,30,MT,MONTANA,91,166,3308,2011
45,46,SD,SOUTH DAKOTA,88,164,3682,2011
45,56,WY,WYOMING,85,142,2922,2011
46,96,SD,SD Total Migration US and Foreign,13428,23645,610153,2011
46,97,SD,SD Total Migration US,13197,23172,597985,2011
46,98,SD,SD Total Migration Foreign,231,473,12168,2011
46,46,SD,SD Non-migrants,300575,654114,18541177,2011
46,27,MN,MINNESOTA,1513,2621,60870,2011
46,12,FL,FLORIDA,1270,1740,108264,2011
46,19,IA,IOWA,928,1738,39378,2011
46,48,TX,TEXAS,834,1449,35183,2011
46,38,ND,NORTH DAKOTA,806,1553,32164,2011
46,31,NE,NEBRASKA,748,1426,35529,2011
46,8,CO,COLORADO,683,1150,25416,2011
46,6,CA,CALIFORNIA,636,1096,23400,2011
46,4,AZ,ARIZONA,564,1047,30246,2011
46,56,WY,WYOMING,508,919,20719,2011
46,53,WA,WASHINGTON,269,501,10240,2011
46,13,GA,GEORGIA,258,414,9444,2011
46,29,MO,MISSOURI,242,466,9065,2011
46,17,IL,ILLINOIS,242,454,9498,2011
46,57,FR,Foreign,231,473,12168,2011
46,55,WI,WISCONSIN,231,440,10881,2011
46,30,MT,MONTANA,224,439,9132,2011
46,32,NV,NEVADA,208,357,9096,2011
46,20,KS,KANSAS,200,373,7609,2011
46,41,OR,OREGON,173,300,6118,2011
46,39,OH,OHIO,173,288,7164,2011
46,26,MI,MICHIGAN,171,341,7075,2011
46,37,NC,NORTH CAROLINA,166,291,7140,2011
46,42,PA,PENNSYLVANIA,159,250,5101,2011
46,51,VA,VIRGINIA,153,269,6657,2011
46,36,NY,NEW YORK,133,189,4029,2011
46,40,OK,OKLAHOMA,129,273,5369,2011
46,47,TN,TENNESSEE,127,231,4357,2011
46,49,UT,UTAH,123,247,5356,2011
46,35,NM,NEW MEXICO,121,211,4328,2011
46,18,IN,INDIANA,112,219,4541,2011
46,16,ID,IDAHO,111,230,4724,2011
46,45,SC,SOUTH CAROLINA,104,182,3920,2011
46,2,AK,ALASKA,95,154,3840,2011
46,5,AR,ARKANSAS,88,155,3202,2011
46,24,MD,MARYLAND,78,142,4084,2011
46,1,AL,ALABAMA,72,126,3436,2011
46,34,NJ,NEW JERSEY,65,105,3074,2011
46,25,MA,MASSACHUSETTS,65,94,3025,2011
46,22,LA,LOUISIANA,64,115,2018,2011
46,21,KY,KENTUCKY,63,120,2719,2011
46,9,CT,CONNECTICUT,55,76,1614,2011
46,28,MS,MISSISSIPPI,47,90,1762,2011
46,15,HI,HAWAII,39,66,1340,2011
46,33,NH,NEW HAMPSHIRE,38,65,2138,2011
46,23,ME,MAINE,29,38,989,2011
46,10,DE,DELAWARE,22,29,547,2011
46,54,WV,WEST VIRGINIA,21,42,1081,2011
46,11,DC,DISTRICT OF COLUMBIA,20,23,593,2011
46,50,VT,VERMONT,9,14,271,2011
46,44,RI,RHODE ISLAND,8,14,242,2011
47,96,TN,TN Total Migration US and Foreign,76548,150763,3419572,2011
47,97,TN,TN Total Migration US,75292,148211,3355205,2011
47,98,TN,TN Total Migration Foreign,1256,2552,64367,2011
47,47,TN,TN Non-migrants,2203965,4899506,122892478,2011
47,12,FL,FLORIDA,8565,15562,434415,2011
47,13,GA,GEORGIA,7291,14150,291385,2011
47,48,TX,TEXAS,5390,10876,249246,2011
47,28,MS,MISSISSIPPI,5244,11052,179405,2011
47,21,KY,KENTUCKY,4341,9325,159414,2011
47,1,AL,ALABAMA,3661,7576,155251,2011
47,37,NC,NORTH CAROLINA,3534,7164,166451,2011
47,6,CA,CALIFORNIA,3441,6243,171870,2011
47,51,VA,VIRGINIA,3369,6816,155410,2011
47,26,MI,MICHIGAN,2273,4366,83486,2011
47,39,OH,OHIO,2241,4421,89988,2011
47,17,IL,ILLINOIS,2227,4258,107092,2011
47,45,SC,SOUTH CAROLINA,1885,3683,90676,2011
47,5,AR,ARKANSAS,1744,3546,66451,2011
47,18,IN,INDIANA,1740,3569,69590,2011
47,36,NY,NEW YORK,1661,2919,75114,2011
47,29,MO,MISSOURI,1394,2792,59773,2011
47,22,LA,LOUISIANA,1285,2646,49447,2011
47,57,FR,Foreign,1256,2552,64367,2011
47,8,CO,COLORADO,1252,2328,69148,2011
47,42,PA,PENNSYLVANIA,1122,2204,52850,2011
47,4,AZ,ARIZONA,1018,2015,48904,2011
47,53,WA,WASHINGTON,994,1974,45366,2011
47,24,MD,MARYLAND,885,1706,57648,2011
47,40,OK,OKLAHOMA,740,1603,30944,2011
47,55,WI,WISCONSIN,656,1272,26807,2011
47,34,NJ,NEW JERSEY,586,1094,38121,2011
47,20,KS,KANSAS,585,1261,23927,2011
47,25,MA,MASSACHUSETTS,560,944,36764,2011
47,32,NV,NEVADA,544,950,35336,2011
47,27,MN,MINNESOTA,506,1003,30732,2011
47,41,OR,OREGON,435,762,17940,2011
47,54,WV,WEST VIRGINIA,431,872,14581,2011
47,19,IA,IOWA,390,757,16489,2011
47,15,HI,HAWAII,339,756,12649,2011
47,49,UT,UTAH,314,666,14682,2011
47,9,CT,CONNECTICUT,311,593,22384,2011
47,35,NM,NEW MEXICO,300,613,13046,2011
47,31,NE,NEBRASKA,275,538,10636,2011
47,2,AK,ALASKA,251,529,10413,2011
47,16,ID,IDAHO,200,417,8057,2011
47,11,DC,DISTRICT OF COLUMBIA,186,236,8598,2011
47,23,ME,MAINE,161,312,6366,2011
47,33,NH,NEW HAMPSHIRE,152,311,6716,2011
47,30,MT,MONTANA,149,283,7571,2011
47,38,ND,NORTH DAKOTA,146,312,6007,2011
47,46,SD,SOUTH DAKOTA,133,241,5361,2011
47,10,DE,DELAWARE,123,240,12616,2011
47,56,WY,WYOMING,121,198,4789,2011
47,44,RI,RHODE ISLAND,74,145,2519,2011
47,50,VT,VERMONT,67,112,2774,2011
48,96,TX,TX Total Migration US and Foreign,208259,414139,11446032,2011
48,97,TX,TX Total Migration US,199440,395283,10708941,2011
48,98,TX,TX Total Migration Foreign,8819,18856,737091,2011
48,48,TX,TX Non-migrants,8433366,19840025,572726683,2011
48,6,CA,CALIFORNIA,21828,42597,1303248,2011
48,12,FL,FLORIDA,19369,32398,954578,2011
48,40,OK,OKLAHOMA,10381,21924,534884,2011
48,22,LA,LOUISIANA,10326,21171,461279,2011
48,57,FR,Foreign,8819,18856,737091,2011
48,8,CO,COLORADO,8585,17875,563033,2011
48,13,GA,GEORGIA,8457,17018,387247,2011
48,36,NY,NEW YORK,6652,11332,480036,2011
48,4,AZ,ARIZONA,6402,13141,357709,2011
48,17,IL,ILLINOIS,6338,12089,357942,2011
48,51,VA,VIRGINIA,6072,12932,349839,2011
48,35,NM,NEW MEXICO,5963,12764,253871,2011
48,37,NC,NORTH CAROLINA,5946,12347,325562,2011
48,53,WA,WASHINGTON,5945,12482,325106,2011
48,5,AR,ARKANSAS,5654,11724,241405,2011
48,47,TN,TENNESSEE,4745,9514,264474,2011
48,29,MO,MISSOURI,4353,8711,194627,2011
48,39,OH,OHIO,4144,8285,226901,2011
48,26,MI,MICHIGAN,4080,8062,179063,2011
48,42,PA,PENNSYLVANIA,3750,7306,242407,2011
48,20,KS,KANSAS,3611,7895,191156,2011
48,24,MD,MARYLAND,3180,6202,173491,2011
48,1,AL,ALABAMA,3166,6773,168283,2011
48,32,NV,NEVADA,3046,5499,159822,2011
48,18,IN,INDIANA,2720,5689,140143,2011
48,28,MS,MISSISSIPPI,2638,5436,104940,2011
48,34,NJ,NEW JERSEY,2469,4780,167176,2011
48,45,SC,SOUTH CAROLINA,2441,5044,139054,2011
48,27,MN,MINNESOTA,2403,4765,132973,2011
48,21,KY,KENTUCKY,2134,4631,97365,2011
48,25,MA,MASSACHUSETTS,2114,3560,129462,2011
48,41,OR,OREGON,2107,3951,113254,2011
48,55,WI,WISCONSIN,1995,4063,91564,2011
48,49,UT,UTAH,1865,4493,117795,2011
48,15,HI,HAWAII,1685,3636,70190,2011
48,19,IA,IOWA,1667,3442,76901,2011
48,31,NE,NEBRASKA,1427,2996,67290,2011
48,2,AK,ALASKA,1340,2949,71298,2011
48,9,CT,CONNECTICUT,1094,2046,103729,2011
48,16,ID,IDAHO,917,2050,47188,2011
48,56,WY,WYOMING,877,1599,50464,2011
48,30,MT,MONTANA,793,1531,34227,2011
48,46,SD,SOUTH DAKOTA,764,1357,28957,2011
48,38,ND,NORTH DAKOTA,742,1578,43681,2011
48,11,DC,DISTRICT OF COLUMBIA,716,942,48095,2011
48,33,NH,NEW HAMPSHIRE,633,1065,38162,2011
48,54,WV,WEST VIRGINIA,551,1105,25887,2011
48,23,ME,MAINE,467,883,24177,2011
48,10,DE,DELAWARE,375,706,18823,2011
48,44,RI,RHODE ISLAND,311,550,15756,2011
48,50,VT,VERMONT,202,395,14427,2011
49,96,UT,UT Total Migration US and Foreign,32354,74038,1512236,2011
49,97,UT,UT Total Migration US,31617,72345,1472576,2011
49,98,UT,UT Total Migration Foreign,737,1693,39660,2011
49,49,UT,UT Non-migrants,875508,2339376,54075690,2011
49,6,CA,CALIFORNIA,4882,10757,224230,2011
49,4,AZ,ARIZONA,2749,6679,129877,2011
49,48,TX,TEXAS,2358,5706,113485,2011
49,32,NV,NEVADA,2266,5155,94604,2011
49,16,ID,IDAHO,2020,4927,76172,2011
49,8,CO,COLORADO,1846,4296,90031,2011
49,53,WA,WASHINGTON,1654,3741,98372,2011
49,12,FL,FLORIDA,1302,2928,64363,2011
49,41,OR,OREGON,999,2075,44180,2011
49,56,WY,WYOMING,913,2209,41628,2011
49,57,FR,Foreign,737,1693,39660,2011
49,36,NY,NEW YORK,657,1173,28669,2011
49,51,VA,VIRGINIA,608,1321,30696,2011
49,13,GA,GEORGIA,539,1233,24645,2011
49,17,IL,ILLINOIS,477,1056,29461,2011
49,35,NM,NEW MEXICO,471,1153,17954,2011
49,37,NC,NORTH CAROLINA,451,1036,20364,2011
49,30,MT,MONTANA,447,1005,24624,2011
49,39,OH,OHIO,412,929,18675,2011
49,42,PA,PENNSYLVANIA,409,893,20480,2011
49,29,MO,MISSOURI,387,983,16074,2011
49,26,MI,MICHIGAN,351,793,17734,2011
49,15,HI,HAWAII,324,776,13587,2011
49,40,OK,OKLAHOMA,306,755,14712,2011
49,47,TN,TENNESSEE,304,690,13520,2011
49,27,MN,MINNESOTA,300,631,14947,2011
49,38,ND,NORTH DAKOTA,296,818,14173,2011
49,2,AK,ALASKA,289,647,12959,2011
49,24,MD,MARYLAND,276,630,15647,2011
49,25,MA,MASSACHUSETTS,269,438,12585,2011
49,20,KS,KANSAS,266,647,10698,2011
49,18,IN,INDIANA,263,609,11970,2011
49,55,WI,WISCONSIN,236,500,10400,2011
49,19,IA,IOWA,234,555,8498,2011
49,31,NE,NEBRASKA,209,523,8222,2011
49,34,NJ,NEW JERSEY,200,378,10303,2011
49,45,SC,SOUTH CAROLINA,193,445,7580,2011
49,21,KY,KENTUCKY,174,438,7823,2011
49,22,LA,LOUISIANA,167,398,6597,2011
49,1,AL,ALABAMA,162,388,6823,2011
49,46,SD,SOUTH DAKOTA,159,362,7135,2011
49,5,AR,ARKANSAS,145,350,6145,2011
49,9,CT,CONNECTICUT,122,240,6721,2011
49,28,MS,MISSISSIPPI,104,279,4270,2011
49,33,NH,NEW HAMPSHIRE,81,165,5528,2011
49,54,WV,WEST VIRGINIA,78,162,3743,2011
49,23,ME,MAINE,75,129,3663,2011
49,50,VT,VERMONT,65,108,3035,2011
49,11,DC,DISTRICT OF COLUMBIA,51,77,2843,2011
49,10,DE,DELAWARE,40,110,1347,2011
49,44,RI,RHODE ISLAND,31,49,783,2011
50,96,VT,VT Total Migration US and Foreign,10358,16429,543115,2011
50,97,VT,VT Total Migration US,10104,16032,532540,2011
50,98,VT,VT Total Migration Foreign,254,397,10575,2011
50,50,VT,VT Non-migrants,253418,503536,14778037,2011
50,33,NH,NEW HAMPSHIRE,1304,2169,57836,2011
50,36,NY,NEW YORK,1217,1888,52991,2011
50,25,MA,MASSACHUSETTS,1116,1604,45659,2011
50,12,FL,FLORIDA,993,1671,58153,2011
50,6,CA,CALIFORNIA,496,709,21499,2011
50,37,NC,NORTH CAROLINA,386,649,18317,2011
50,9,CT,CONNECTICUT,350,541,22553,2011
50,23,ME,MAINE,308,483,13935,2011
50,48,TX,TEXAS,289,453,11460,2011
50,51,VA,VIRGINIA,282,522,14343,2011
50,8,CO,COLORADO,274,394,10586,2011
50,42,PA,PENNSYLVANIA,257,420,10524,2011
50,57,FR,Foreign,254,397,10575,2011
50,13,GA,GEORGIA,228,382,8281,2011
50,34,NJ,NEW JERSEY,207,304,20788,2011
50,45,SC,SOUTH CAROLINA,169,303,9937,2011
50,53,WA,WASHINGTON,154,244,6201,2011
50,39,OH,OHIO,151,269,6352,2011
50,4,AZ,ARIZONA,144,240,11747,2011
50,41,OR,OREGON,131,174,5012,2011
50,44,RI,RHODE ISLAND,119,166,4581,2011
50,17,IL,ILLINOIS,117,184,58071,2011
50,47,TN,TENNESSEE,116,196,5008,2011
50,24,MD,MARYLAND,116,176,5414,2011
50,26,MI,MICHIGAN,97,148,4579,2011
50,27,MN,MINNESOTA,78,131,3007,2011
50,18,IN,INDIANA,71,140,3416,2011
50,55,WI,WISCONSIN,67,118,3685,2011
50,49,UT,UTAH,65,99,2242,2011
50,11,DC,DISTRICT OF COLUMBIA,65,75,2872,2011
50,32,NV,NEVADA,59,105,2901,2011
50,30,MT,MONTANA,58,82,1842,2011
50,29,MO,MISSOURI,58,96,1938,2011
50,21,KY,KENTUCKY,52,89,2090,2011
50,35,NM,NEW MEXICO,48,73,2447,2011
50,15,HI,HAWAII,47,68,1663,2011
50,2,AK,ALASKA,45,63,2146,2011
50,1,AL,ALABAMA,40,63,2001,2011
50,40,OK,OKLAHOMA,37,78,1721,2011
50,56,WY,WYOMING,33,43,4384,2011
50,16,ID,IDAHO,33,51,1552,2011
50,22,LA,LOUISIANA,32,43,710,2011
50,20,KS,KANSAS,32,62,962,2011
50,54,WV,WEST VIRGINIA,30,49,1350,2011
50,10,DE,DELAWARE,29,48,1217,2011
50,28,MS,MISSISSIPPI,27,43,851,2011
50,19,IA,IOWA,21,36,1186,2011
50,31,NE,NEBRASKA,18,33,800,2011
50,46,SD,SOUTH DAKOTA,15,22,940,2011
50,5,AR,ARKANSAS,15,24,612,2011
50,38,ND,NORTH DAKOTA,8,9,175,2011
51,96,VA,VA Total Migration US and Foreign,125683,241280,7879145,2011
51,97,VA,VA Total Migration US,119369,227353,7434000,2011
51,98,VA,VA Total Migration Foreign,6314,13927,445145,2011
51,51,VA,VA Non-migrants,2831718,6174814,219684934,2011
51,24,MD,MARYLAND,12625,22710,750048,2011
51,37,NC,NORTH CAROLINA,12157,24638,640242,2011
51,12,FL,FLORIDA,12086,22541,1004381,2011
51,6,CA,CALIFORNIA,7846,14887,507954,2011
51,48,TX,TEXAS,7510,15738,486459,2011
51,57,FR,Foreign,6314,13927,445145,2011
51,36,NY,NEW YORK,5873,10037,301756,2011
51,11,DC,DISTRICT OF COLUMBIA,5659,7424,430125,2011
51,13,GA,GEORGIA,5052,10016,257944,2011
51,42,PA,PENNSYLVANIA,4793,8572,284500,2011
51,47,TN,TENNESSEE,3566,7110,176823,2011
51,45,SC,SOUTH CAROLINA,3471,6883,219152,2011
51,54,WV,WEST VIRGINIA,2625,5115,115531,2011
51,39,OH,OHIO,2619,5182,150402,2011
51,34,NJ,NEW JERSEY,2593,4771,152763,2011
51,17,IL,ILLINOIS,2283,4237,139243,2011
51,8,CO,COLORADO,2156,4150,168290,2011
51,53,WA,WASHINGTON,1996,4111,134745,2011
51,25,MA,MASSACHUSETTS,1901,3237,134911,2011
51,26,MI,MICHIGAN,1715,3294,91663,2011
51,4,AZ,ARIZONA,1706,3362,109934,2011
51,1,AL,ALABAMA,1490,3264,98155,2011
51,21,KY,KENTUCKY,1192,2525,61733,2011
51,18,IN,INDIANA,1177,2438,64989,2011
51,22,LA,LOUISIANA,1113,2326,60304,2011
51,29,MO,MISSOURI,1070,2247,64130,2011
51,9,CT,CONNECTICUT,1065,1979,65476,2011
51,15,HI,HAWAII,1005,2310,58230,2011
51,32,NV,NEVADA,807,1491,87214,2011
51,10,DE,DELAWARE,758,1387,51654,2011
51,27,MN,MINNESOTA,732,1405,48457,2011
51,20,KS,KANSAS,708,1663,39222,2011
51,40,OK,OKLAHOMA,698,1466,34633,2011
51,55,WI,WISCONSIN,688,1290,37219,2011
51,28,MS,MISSISSIPPI,681,1434,31627,2011
51,41,OR,OREGON,660,1191,39254,2011
51,49,UT,UTAH,588,1359,38386,2011
51,35,NM,NEW MEXICO,518,1036,39234,2011
51,5,AR,ARKANSAS,459,989,28269,2011
51,33,NH,NEW HAMPSHIRE,449,820,27696,2011
51,19,IA,IOWA,445,904,26435,2011
51,23,ME,MAINE,438,826,26340,2011
51,2,AK,ALASKA,408,884,20162,2011
51,44,RI,RHODE ISLAND,384,824,27431,2011
51,31,NE,NEBRASKA,332,766,23379,2011
51,16,ID,IDAHO,284,633,19867,2011
51,50,VT,VERMONT,220,363,11580,2011
51,30,MT,MONTANA,217,421,13445,2011
51,56,WY,WYOMING,196,345,10701,2011
51,46,SD,SOUTH DAKOTA,195,382,13776,2011
51,38,ND,NORTH DAKOTA,160,370,8137,2011
53,96,WA,WA Total Migration US and Foreign,91642,177201,4850855,2011
53,97,WA,WA Total Migration US,87401,168494,4583357,2011
53,98,WA,WA Total Migration Foreign,4241,8707,267498,2011
53,53,WA,WA Non-migrants,2489215,5427563,176111406,2011
53,6,CA,CALIFORNIA,16446,30892,1014924,2011
53,41,OR,OREGON,11105,20015,493435,2011
53,48,TX,TEXAS,5870,12148,317513,2011
53,4,AZ,ARIZONA,5451,10614,298019,2011
53,16,ID,IDAHO,4275,8587,183336,2011
53,57,FR,Foreign,4241,8707,267498,2011
53,12,FL,FLORIDA,4087,7367,211914,2011
53,8,CO,COLORADO,2561,4772,128410,2011
53,32,NV,NEVADA,2310,4428,126508,2011
53,36,NY,NEW YORK,2141,3445,111614,2011
53,51,VA,VIRGINIA,1955,4349,116031,2011
53,15,HI,HAWAII,1950,3933,87393,2011
53,30,MT,MONTANA,1818,3396,79575,2011
53,13,GA,GEORGIA,1793,3707,94112,2011
53,37,NC,NORTH CAROLINA,1675,3486,91610,2011
53,17,IL,ILLINOIS,1631,3061,94307,2011
53,2,AK,ALASKA,1629,2962,69500,2011
53,49,UT,UTAH,1556,3531,79431,2011
53,26,MI,MICHIGAN,1078,2006,51968,2011
53,42,PA,PENNSYLVANIA,1055,1866,63128,2011
53,39,OH,OHIO,1047,2129,47326,2011
53,47,TN,TENNESSEE,1022,2227,51680,2011
53,29,MO,MISSOURI,981,2102,42846,2011
53,27,MN,MINNESOTA,971,1817,56518,2011
53,24,MD,MARYLAND,870,1680,48646,2011
53,25,MA,MASSACHUSETTS,844,1451,59672,2011
53,45,SC,SOUTH CAROLINA,773,1707,43979,2011
53,35,NM,NEW MEXICO,773,1372,35790,2011
