Province/State,Country/Region,Confirmed,Timestamp
,The Gambia,0,2020-03-18 14:13:56
Hubei,China,67800,2020-03-19 10:13:14
,Italy,41035,2020-03-19 17:43:03
,Iran,18407,2020-03-19 11:33:29
,Spain,17963,2020-03-19 20:13:08
,Germany,15320,2020-03-19 20:13:08
France,France,10871,2020-03-19 20:43:02
,"Korea, South",8565,2020-03-19 02:13:17
New York,US,5365,2020-03-19 23:43:04
,Switzerland,4075,2020-03-19 21:13:15
United Kingdom,United Kingdom,2689,2020-03-19 17:13:27
Netherlands,Netherlands,2460,2020-03-19 14:53:06
,Austria,2013,2020-03-19 14:53:05
,Belgium,1795,2020-03-19 11:13:17
,Norway,1746,2020-03-19 17:13:14
,Sweden,1439,2020-03-19 15:13:27
Guangdong,China,1378,2020-03-19 01:13:06
Washington,US,1376,2020-03-19 23:43:04
Zhejiang,China,1233,2020-03-19 10:13:14
Denmark,Denmark,1151,2020-03-19 17:13:42
California,US,952,2020-03-19 21:13:40
,Japan,924,2020-03-19 10:13:15
,Malaysia,900,2020-03-19 10:13:15
,Portugal,785,2020-03-19 15:13:27
Shandong,China,761,2020-03-19 01:02:56
New Jersey,US,742,2020-03-19 23:43:04
,Czechia,694,2020-03-19 18:13:20
,Israel,677,2020-03-19 20:43:02
,Brazil,621,2020-03-19 20:43:02
,Ireland,557,2020-03-19 18:43:03
Sichuan,China,540,2020-03-19 10:13:14
Heilongjiang,China,483,2020-03-19 01:02:56
Beijing,China,480,2020-03-19 05:13:10
,Qatar,460,2020-03-19 20:13:08
,Pakistan,454,2020-03-19 20:13:08
Illinois,US,422,2020-03-19 21:13:40
,Greece,418,2020-03-19 11:13:18
Florida,US,417,2020-03-19 23:43:04
,Finland,400,2020-03-19 16:13:36
Louisiana,US,392,2020-03-19 23:43:04
Shanghai,China,363,2020-03-19 01:02:56
,Poland,355,2020-03-19 20:13:28
,Singapore,345,2020-03-19 16:13:36
,Luxembourg,335,2020-03-19 11:13:18
Michigan,US,334,2020-03-19 23:43:04
,Iceland,330,2020-03-19 11:33:29
Massachusetts,US,328,2020-03-19 21:13:35
,Indonesia,311,2020-03-19 10:13:16
New South Wales,Australia,307,2020-03-19 11:13:54
Georgia,US,287,2020-03-19 21:13:35
,Slovenia,286,2020-03-19 02:13:17
,Bahrain,278,2020-03-19 18:13:29
,Romania,277,2020-03-19 11:33:29
Colorado,US,277,2020-03-19 23:43:04
,Saudi Arabia,274,2020-03-19 20:43:02
,Thailand,272,2020-03-19 10:13:16
,Estonia,267,2020-03-19 11:33:29
Texas,US,260,2020-03-19 21:13:35
Ontario,Canada,257,2020-03-19 16:43:04
,Egypt,256,2020-03-19 20:43:02
,Peru,234,2020-03-19 18:13:29
British Columbia,Canada,231,2020-03-19 03:13:26
,Philippines,217,2020-03-19 11:13:24
Hong Kong,China,208,2020-03-19 09:53:20
Pennsylvania,US,206,2020-03-19 21:13:35
,Ecuador,199,2020-03-19 17:13:14
,Russia,199,2020-03-19 16:13:36
,India,194,2020-03-19 20:43:02
,Iraq,192,2020-03-19 20:13:34
,Turkey,192,2020-03-19 16:43:03
Connecticut,US,159,2020-03-19 23:43:04
Wisconsin,US,159,2020-03-19 23:43:04
,Lebanon,157,2020-03-19 18:43:03
Tennessee,US,154,2020-03-19 21:13:40
,South Africa,150,2020-03-19 16:43:03
,Kuwait,148,2020-03-19 10:13:23
Queensland,Australia,144,2020-03-19 11:13:54
,United Arab Emirates,140,2020-03-19 16:13:36
Tianjin,China,137,2020-03-19 23:43:03
Gansu,China,134,2020-03-19 14:33:08
,Slovakia,123,2020-03-19 16:13:36
North Carolina,US,123,2020-03-19 23:43:04
Quebec,Canada,121,2020-03-19 17:43:04
Alberta,Canada,119,2020-03-19 03:13:26
Ohio,US,119,2020-03-19 21:43:03
,Mexico,118,2020-03-19 10:53:03
,Armenia,115,2020-03-19 10:53:03
,Panama,109,2020-03-19 02:33:08
,Taiwan*,108,2020-03-19 06:53:03
Maryland,US,107,2020-03-19 21:43:03
,Croatia,105,2020-03-19 16:43:03
,Serbia,103,2020-03-19 18:13:29
,Colombia,102,2020-03-19 10:53:03
Virginia,US,99,2020-03-19 23:43:04
,Argentina,97,2020-03-19 10:53:03
Nevada,US,95,2020-03-19 21:43:03
,Bulgaria,94,2020-03-19 10:53:03
Minnesota,US,89,2020-03-19 18:43:03
Oregon,US,88,2020-03-19 21:43:03
,Algeria,87,2020-03-19 16:13:36
,Latvia,86,2020-03-19 10:53:03
,Vietnam,85,2020-03-19 20:13:34
South Carolina,US,81,2020-03-19 23:43:04
Utah,US,80,2020-03-19 23:43:04
,Uruguay,79,2020-03-19 02:13:17
Alabama,US,78,2020-03-19 23:43:04
,Brunei,75,2020-03-19 11:13:33
Inner Mongolia,China,75,2020-03-19 01:03:02
,Hungary,73,2020-03-19 10:53:03
Faroe Islands,Denmark,72,2020-03-19 10:53:03
,Costa Rica,69,2020-03-19 02:53:32
,Jordan,69,2020-03-19 18:13:29
,Cyprus,67,2020-03-19 18:13:29
,Albania,64,2020-03-19 11:33:30
,Bosnia and Herzegovina,63,2020-03-19 17:13:24
,Morocco,63,2020-03-19 20:43:02
Arkansas,US,62,2020-03-19 21:43:03
,Sri Lanka,60,2020-03-19 16:13:36
Indiana,US,60,2020-03-19 23:43:04
,Andorra,53,2020-03-19 01:03:40
,Malta,53,2020-03-19 11:33:30
Western Australia,Australia,52,2020-03-19 11:13:54
Maine,US,52,2020-03-19 18:43:03
Mississippi,US,50,2020-03-19 23:43:04
,Moldova,49,2020-03-19 16:43:03
,North Macedonia,48,2020-03-19 16:43:03
,Oman,48,2020-03-19 20:13:34
Arizona,US,45,2020-03-19 23:43:04
,Azerbaijan,44,2020-03-19 16:13:36
,Kazakhstan,44,2020-03-19 10:53:03
Iowa,US,44,2020-03-19 23:43:04
New Hampshire,US,44,2020-03-19 23:43:04
Oklahoma,US,44,2020-03-19 23:43:04
Rhode Island,US,44,2020-03-19 23:43:04
South Australia,Australia,42,2020-03-19 11:13:54
,Venezuela,42,2020-03-19 20:13:34
,Georgia,40,2020-03-19 10:53:03
District of Columbia,US,40,2020-03-19 02:33:09
,Tunisia,39,2020-03-19 18:13:29
,Cambodia,37,2020-03-19 10:53:03
Kentucky,US,37,2020-03-19 23:43:04
,Lithuania,36,2020-03-19 18:13:29
New Mexico,US,35,2020-03-19 21:43:03
,Dominican Republic,34,2020-03-19 02:53:32
Kansas,US,34,2020-03-19 21:43:03
,Burkina Faso,33,2020-03-19 11:33:30
,Guadeloupe,33,2020-03-19 09:33:04
Missouri,US,31,2020-03-19 23:43:04
Delaware,US,30,2020-03-19 23:43:04
Nebraska,US,29,2020-03-19 02:33:09
,New Zealand,28,2020-03-19 02:33:08
,Martinique,23,2020-03-19 02:33:08
,Uzbekistan,23,2020-03-19 10:53:03
Grand Princess,US,22,2020-03-19 19:13:18
Vermont,US,22,2020-03-19 21:43:03
North Dakota,US,18,2020-03-19 23:43:04
Wyoming,US,18,2020-03-19 04:33:18
,Bangladesh,17,2020-03-19 10:53:03
Manitoba,Canada,17,2020-03-19 03:13:26
Macau,China,17,2020-03-19 01:02:56
Saskatchewan,Canada,16,2020-03-19 01:03:51
Hawaii,US,16,2020-03-19 02:33:09
,Ukraine,16,2020-03-19 01:03:45
,Jamaica,15,2020-03-19 02:33:08
Nova Scotia,Canada,14,2020-03-19 20:43:03
,Congo (Kinshasa),14,2020-03-19 10:53:03
,Reunion,14,2020-03-19 09:33:04
,Cameroon,13,2020-03-19 02:53:32
,Honduras,12,2020-03-19 10:53:03
Guam,US,12,2020-03-19 16:13:38
,Cuba,11,2020-03-19 10:53:03
,Ghana,11,2020-03-19 17:13:24
Idaho,US,11,2020-03-19 02:33:09
Channel Islands,United Kingdom,11,2020-03-19 20:13:56
Tasmania,Australia,10,2020-03-19 11:13:54
Gibraltar,United Kingdom,10,2020-03-19 20:13:52
,Cote d'Ivoire,9,2020-03-19 01:03:46
,Guatemala,9,2020-03-19 17:13:24
,Trinidad and Tobago,9,2020-03-19 10:53:03
Alaska,US,9,2020-03-19 02:33:09
,Kenya,7,2020-03-19 02:33:08
,Equatorial Guinea,6,2020-03-19 20:43:03
French Polynesia,France,6,2020-03-19 11:33:36
,Seychelles,6,2020-03-19 02:13:17
,Tanzania,6,2020-03-19 11:33:36
,Barbados,5,2020-03-19 20:43:03
Australian Capital Territory,Australia,4,2020-03-19 11:13:54
St Martin,France,4,2020-03-19 09:33:04
,"Bahamas, The",3,2020-03-19 11:33:39
,Congo (Brazzaville),3,2020-03-19 20:13:56
,Mauritius,3,2020-03-19 02:33:08
,Montenegro,3,2020-03-19 10:53:03
,Namibia,3,2020-03-19 20:13:52
Curacao,Netherlands,3,2020-03-19 08:53:03
Virgin Islands,US,3,2020-03-19 16:13:38
Cayman Islands,United Kingdom,3,2020-03-19 20:13:56
Prince Edward Island,Canada,2,2020-03-19 18:43:03
Greenland,Denmark,2,2020-03-19 08:13:19
New Caledonia,France,2,2020-03-19 02:33:09
,Mauritania,2,2020-03-19 02:33:08
West Virginia,US,2,2020-03-19 02:33:09
Bermuda,United Kingdom,2,2020-03-19 02:53:33
,Zambia,2,2020-03-19 01:53:06
,Chad,1,2020-03-19 16:43:03
,Djibouti,1,2020-03-19 14:53:06
,El Salvador,1,2020-03-19 14:53:06
,Fiji,1,2020-03-19 14:53:06
,Nicaragua,1,2020-03-19 08:33:08
US,US,1,2020-03-19 19:13:18
,Greenland,0,2020-03-19 09:33:04
,The Bahamas,0,2020-03-19 12:13:38
Hubei,China,67800,2020-03-20 07:43:02
,Italy,47021,2020-03-20 17:43:03
,Spain,20410,2020-03-20 17:43:03
,Germany,19848,2020-03-20 20:13:15
,Iran,19644,2020-03-20 15:13:21
France,France,12612,2020-03-20 22:43:03
,"Korea, South",8652,2020-03-20 02:13:46
New York,US,8310,2020-03-20 22:14:43
,Switzerland,5294,2020-03-20 18:13:09
United Kingdom,United Kingdom,3983,2020-03-20 20:13:18
Netherlands,Netherlands,2994,2020-03-20 18:13:12
,Austria,2388,2020-03-20 15:43:24
,Belgium,2257,2020-03-20 14:43:04
,Norway,1914,2020-03-20 18:13:09
,Sweden,1639,2020-03-20 15:43:24
Washington,US,1524,2020-03-20 23:43:03
Guangdong,China,1395,2020-03-20 09:13:30
Denmark,Denmark,1255,2020-03-20 18:13:12
Zhejiang,China,1234,2020-03-20 02:43:09
California,US,1177,2020-03-20 23:43:03
,Malaysia,1030,2020-03-20 18:13:09
,Portugal,1020,2020-03-20 15:43:24
,Japan,963,2020-03-20 14:13:08
New Jersey,US,890,2020-03-20 21:13:32
,Czechia,833,2020-03-20 20:13:15
,Brazil,793,2020-03-20 20:13:16
Shandong,China,762,2020-03-20 01:13:16
,Israel,705,2020-03-20 14:43:04
,Ireland,683,2020-03-20 20:13:16
Illinois,US,585,2020-03-20 21:13:32
Florida,US,563,2020-03-20 23:43:03
Michigan,US,552,2020-03-20 21:13:32
Sichuan,China,541,2020-03-20 01:43:03
Louisiana,US,538,2020-03-20 23:43:03
,Pakistan,501,2020-03-20 20:13:16
,Greece,495,2020-03-20 16:13:10
Beijing,China,491,2020-03-20 06:43:05
Heilongjiang,China,484,2020-03-20 02:13:46
,Luxembourg,484,2020-03-20 14:43:04
,Qatar,470,2020-03-20 20:13:16
,Finland,450,2020-03-20 15:43:24
,Chile,434,2020-03-20 20:13:17
,Poland,425,2020-03-20 20:13:17
Georgia,US,420,2020-03-20 19:13:30
Massachusetts,US,413,2020-03-20 23:43:03
,Iceland,409,2020-03-20 15:13:21
Texas,US,394,2020-03-20 23:43:03
,Singapore,385,2020-03-20 15:43:24
Shanghai,China,371,2020-03-20 00:43:02
,Indonesia,369,2020-03-20 14:43:04
,Ecuador,367,2020-03-20 20:43:02
Colorado,US,363,2020-03-20 23:43:03
,Turkey,359,2020-03-20 01:43:03
New South Wales,Australia,353,2020-03-20 21:13:30
,Saudi Arabia,344,2020-03-20 20:43:02
,Slovenia,341,2020-03-20 15:43:24
,Thailand,322,2020-03-20 14:13:08
Ontario,Canada,308,2020-03-20 16:13:25
,Romania,308,2020-03-20 15:13:21
Pennsylvania,US,303,2020-03-20 23:43:03
Fujian,China,299,2020-03-20 02:43:09
,Bahrain,285,2020-03-20 14:43:04
,Egypt,285,2020-03-20 20:43:02
,Estonia,283,2020-03-20 14:43:04
British Columbia,Canada,271,2020-03-20 03:13:18
Hong Kong,China,256,2020-03-20 09:43:03
Guangxi,China,254,2020-03-20 00:43:02
,Russia,253,2020-03-20 15:43:24
Shaanxi,China,247,2020-03-20 01:13:16
,India,244,2020-03-20 15:13:21
,Peru,234,2020-03-20 14:13:08
Tennessee,US,233,2020-03-20 23:43:03
,Philippines,230,2020-03-20 14:43:04
,Iraq,208,2020-03-20 20:43:02
Wisconsin,US,207,2020-03-20 21:13:29
,South Africa,202,2020-03-20 14:43:04
Connecticut,US,194,2020-03-20 21:13:29
Queensland,Australia,184,2020-03-20 21:13:30
Ohio,US,173,2020-03-20 23:43:03
North Carolina,US,172,2020-03-20 23:43:03
,Mexico,164,2020-03-20 14:13:08
,Lebanon,163,2020-03-20 14:43:04
,Kuwait,159,2020-03-20 14:43:04
Maryland,US,149,2020-03-20 16:43:10
Alberta,Canada,146,2020-03-20 03:13:18
,San Marino,144,2020-03-20 01:43:03
,United Arab Emirates,140,2020-03-20 23:13:09
Quebec,Canada,139,2020-03-20 21:13:29
,Panama,137,2020-03-20 02:13:50
,Slovakia,137,2020-03-20 16:13:11
,Armenia,136,2020-03-20 14:43:04
,Serbia,135,2020-03-20 20:43:02
,Taiwan*,135,2020-03-20 09:43:03
Gansu,China,134,2020-03-20 00:13:24
,Argentina,128,2020-03-20 02:43:10
,Colombia,128,2020-03-20 14:13:08
,Croatia,128,2020-03-20 20:43:02
,Bulgaria,127,2020-03-20 16:13:11
Liaoning,China,126,2020-03-20 01:43:03
South Carolina,US,126,2020-03-20 23:43:03
Virginia,US,122,2020-03-20 23:43:03
Minnesota,US,115,2020-03-20 19:13:30
Nevada,US,114,2020-03-20 23:43:03
Oregon,US,114,2020-03-20 21:43:03
,Latvia,111,2020-03-20 14:43:04
Arkansas,US,96,2020-03-20 21:43:03
,Uruguay,94,2020-03-20 01:43:03
,Vietnam,91,2020-03-20 20:43:02
,Algeria,90,2020-03-20 15:43:24
,Bosnia and Herzegovina,89,2020-03-20 20:43:02
,Costa Rica,89,2020-03-20 14:13:08
Indiana,US,86,2020-03-20 21:43:03
,Hungary,85,2020-03-20 14:43:04
,Jordan,85,2020-03-20 20:43:02
Alabama,US,83,2020-03-20 21:43:03
Faroe Islands,Denmark,80,2020-03-20 15:13:21
Mississippi,US,80,2020-03-20 16:43:10
,Brunei,78,2020-03-20 15:43:24
Arizona,US,78,2020-03-20 19:13:30
Utah,US,78,2020-03-20 16:13:23
,Morocco,77,2020-03-20 20:43:02
,Andorra,75,2020-03-20 15:13:21
,Sri Lanka,73,2020-03-20 16:13:11
,Dominican Republic,72,2020-03-20 20:43:03
District of Columbia,US,71,2020-03-20 19:13:30
,Albania,70,2020-03-20 15:13:21
,Belarus,69,2020-03-20 14:43:04
,North Macedonia,67,2020-03-20 14:43:04
,Moldova,66,2020-03-20 16:13:11
Western Australia,Australia,64,2020-03-20 21:13:30
,Malta,64,2020-03-20 15:13:21
Maine,US,56,2020-03-20 19:13:30
,Tunisia,54,2020-03-20 15:13:21
Rhode Island,US,54,2020-03-20 19:43:03
Missouri,US,53,2020-03-20 21:43:03
,Cambodia,51,2020-03-20 15:43:24
South Australia,Australia,50,2020-03-20 21:13:30
,Kazakhstan,49,2020-03-20 14:13:08
,Lithuania,49,2020-03-20 15:43:24
Diamond Princess,US,49,2020-03-20 19:43:03
Oklahoma,US,49,2020-03-20 19:43:03
Kentucky,US,47,2020-03-20 16:13:22
,Guadeloupe,45,2020-03-20 10:13:38
Iowa,US,45,2020-03-20 19:43:03
Kansas,US,44,2020-03-20 21:43:03
,Georgia,43,2020-03-20 14:43:04
New Mexico,US,43,2020-03-20 21:43:03
,Burkina Faso,40,2020-03-20 15:13:21
,New Zealand,39,2020-03-20 02:13:50
,Senegal,38,2020-03-20 15:43:24
Delaware,US,38,2020-03-20 19:43:03
Nebraska,US,37,2020-03-20 21:43:03
,Uzbekistan,33,2020-03-20 14:43:04
,Martinique,32,2020-03-20 10:13:37
Vermont,US,29,2020-03-20 21:43:03
,Ukraine,29,2020-03-20 20:43:03
,Reunion,28,2020-03-20 02:13:59
Hawaii,US,26,2020-03-20 02:43:10
,Afghanistan,24,2020-03-20 14:43:04
,Honduras,24,2020-03-20 14:13:08
Grand Princess,US,23,2020-03-20 19:43:03
Idaho,US,23,2020-03-20 02:43:10
,Bangladesh,20,2020-03-20 15:13:21
,Cameroon,20,2020-03-20 14:43:04
Saskatchewan,Canada,20,2020-03-20 03:13:18
North Dakota,US,19,2020-03-20 02:43:10
Wyoming,US,19,2020-03-20 22:14:43
,Congo (Kinshasa),18,2020-03-20 14:43:04
,Rwanda,17,2020-03-20 20:43:03
,Cuba,16,2020-03-20 02:43:10
,Ghana,16,2020-03-20 15:43:24
,Jamaica,16,2020-03-20 14:13:11
,Bolivia,15,2020-03-20 02:43:10
Nova Scotia,Canada,15,2020-03-20 21:13:29
,French Guiana,15,2020-03-20 10:13:39
Montana,US,15,2020-03-20 16:43:10
,Montenegro,14,2020-03-20 20:43:03
Guam,US,14,2020-03-20 16:43:10
Puerto Rico,US,14,2020-03-20 22:13:55
South Dakota,US,14,2020-03-20 02:43:10
Channel Islands,United Kingdom,14,2020-03-20 20:43:03
,Paraguay,13,2020-03-20 02:13:50
,Guatemala,12,2020-03-20 16:13:19
,Mauritius,12,2020-03-20 15:13:21
,Nigeria,12,2020-03-20 02:13:50
Alaska,US,12,2020-03-20 16:43:10
French Polynesia,France,11,2020-03-20 10:13:37
,Monaco,11,2020-03-20 14:43:04
Grand Princess,Canada,10,2020-03-20 03:13:18
,Ethiopia,9,2020-03-20 14:13:11
,Togo,9,2020-03-20 14:43:04
,Seychelles,7,2020-03-20 15:43:24
West Virginia,US,7,2020-03-20 19:43:03
Australian Capital Territory,Australia,6,2020-03-20 21:13:30
,Kyrgyzstan,6,2020-03-20 14:13:36
,Mayotte,6,2020-03-20 10:13:38
Aruba,Netherlands,5,2020-03-20 02:43:10
Newfoundland and Labrador,Canada,4,2020-03-20 21:13:29
,Suriname,4,2020-03-20 14:43:04
Northern Territory,Australia,3,2020-03-20 21:13:29
,Central African Republic,3,2020-03-20 20:43:03
,Gabon,3,2020-03-20 15:13:21
,Madagascar,3,2020-03-20 22:13:53
United States Virgin Islands,US,3,2020-03-20 00:43:02
,Bhutan,2,2020-03-20 14:13:37
,Haiti,2,2020-03-20 10:13:39
,Angola,1,2020-03-20 10:13:38
,Cabo Verde,1,2020-03-20 10:13:39
Sint Maarten,Netherlands,1,2020-03-20 21:13:30
,Niger,1,2020-03-20 02:13:52
,Papua New Guinea,1,2020-03-20 18:13:12
US,US,1,2020-03-20 22:43:03
Isle of Man,United Kingdom,1,2020-03-20 15:13:21
,Zimbabwe,1,2020-03-20 22:13:55
Hubei,China,67800,2020-03-21 10:13:08
,Italy,53578,2020-03-21 17:43:03
,Spain,25374,2020-03-21 13:13:30
,Germany,22213,2020-03-21 20:43:02
,Iran,20610,2020-03-21 11:13:12
France,France,14282,2020-03-21 20:43:02
New York,US,11710,2020-03-21 22:43:04
,"Korea, South",8799,2020-03-21 11:13:12
,Switzerland,6575,2020-03-21 20:43:02
United Kingdom,United Kingdom,5018,2020-03-21 20:43:03
Netherlands,Netherlands,3631,2020-03-21 14:43:04
,Belgium,2815,2020-03-21 11:13:12
,Austria,2814,2020-03-21 14:43:03
,Norway,2118,2020-03-21 17:13:07
Washington,US,1793,2020-03-21 22:43:04
,Sweden,1763,2020-03-21 14:43:03
Guangdong,China,1400,2020-03-21 12:43:08
California,US,1364,2020-03-21 22:43:04
New Jersey,US,1327,2020-03-21 19:43:03
Denmark,Denmark,1326,2020-03-21 12:43:08
,Portugal,1280,2020-03-21 13:13:30
Zhejiang,China,1236,2020-03-21 03:43:03
,Malaysia,1183,2020-03-21 11:43:06
,Brazil,1021,2020-03-21 17:43:03
,Japan,1007,2020-03-21 20:43:02
,Czechia,995,2020-03-21 20:43:02
,Israel,883,2020-03-21 11:43:06
Michigan,US,788,2020-03-21 22:43:04
,Ireland,785,2020-03-21 20:43:02
Shandong,China,764,2020-03-21 00:43:02
Illinois,US,753,2020-03-21 23:13:18
,Pakistan,730,2020-03-21 20:13:21
Diamond Princess,Cruise Ship,712,2020-03-21 02:13:32
,Luxembourg,670,2020-03-21 13:13:30
,Turkey,670,2020-03-21 01:43:03
Florida,US,659,2020-03-21 23:13:18
Louisiana,US,585,2020-03-21 15:43:05
Texas,US,581,2020-03-21 23:13:17
Sichuan,China,542,2020-03-21 01:13:11
,Chile,537,2020-03-21 14:43:03
,Poland,536,2020-03-21 20:43:02
,Greece,530,2020-03-21 17:43:03
Massachusetts,US,525,2020-03-21 23:13:18
,Finland,523,2020-03-21 20:43:02
Georgia,US,507,2020-03-21 17:43:03
,Ecuador,506,2020-03-21 20:43:02
Beijing,China,504,2020-03-21 05:13:04
,Qatar,481,2020-03-21 20:43:02
,Iceland,473,2020-03-21 17:13:18
,Indonesia,450,2020-03-21 11:43:06
New South Wales,Australia,436,2020-03-21 13:13:35
,Singapore,432,2020-03-21 13:13:30
British Columbia,Canada,424,2020-03-21 21:13:30
,Thailand,411,2020-03-21 12:13:19
Pennsylvania,US,396,2020-03-21 23:13:17
,Saudi Arabia,392,2020-03-21 14:43:03
Colorado,US,390,2020-03-21 23:13:18
,Slovenia,383,2020-03-21 14:43:03
Shanghai,China,380,2020-03-21 04:43:06
Ontario,Canada,377,2020-03-21 21:13:30
Tennessee,US,371,2020-03-21 23:13:18
,Romania,367,2020-03-21 13:13:32
,India,330,2020-03-21 17:43:03
,Peru,318,2020-03-21 20:43:02
,Philippines,307,2020-03-21 12:13:19
,Estonia,306,2020-03-21 12:13:19
,Russia,306,2020-03-21 14:43:03
,Bahrain,305,2020-03-21 17:43:03
Fujian,China,303,2020-03-21 01:13:10
,Egypt,294,2020-03-21 20:43:02
Wisconsin,US,282,2020-03-21 23:13:18
Hong Kong,China,273,2020-03-21 09:13:14
North Carolina,US,253,2020-03-21 23:13:18
Shaanxi,China,248,2020-03-21 01:43:03
Ohio,US,248,2020-03-21 19:43:03
,South Africa,240,2020-03-21 12:13:19
Victoria,Australia,229,2020-03-21 13:13:35
Queensland,Australia,221,2020-03-21 13:13:35
,Iraq,214,2020-03-21 17:43:03
,Croatia,206,2020-03-21 17:43:03
,Mexico,203,2020-03-21 12:13:19
,Panama,200,2020-03-21 02:13:32
,Colombia,196,2020-03-21 17:43:03
Alberta,Canada,195,2020-03-21 02:43:03
Connecticut,US,194,2020-03-21 02:43:03
Maryland,US,193,2020-03-21 23:13:18
,Lebanon,187,2020-03-21 12:13:19
Quebec,Canada,181,2020-03-21 21:13:30
,Slovakia,178,2020-03-21 20:43:02
,Kuwait,176,2020-03-21 12:13:19
,Serbia,171,2020-03-21 20:43:02
South Carolina,US,171,2020-03-21 23:13:17
,Bulgaria,163,2020-03-21 17:43:03
Nevada,US,161,2020-03-21 02:43:03
,Armenia,160,2020-03-21 12:13:19
,Argentina,158,2020-03-21 15:13:44
Virginia,US,156,2020-03-21 19:43:03
,Taiwan*,153,2020-03-21 07:43:02
,United Arab Emirates,153,2020-03-21 17:43:03
,San Marino,144,2020-03-21 17:43:03
Mississippi,US,140,2020-03-21 17:13:44
,Algeria,139,2020-03-21 17:43:03
Minnesota,US,138,2020-03-21 19:43:03
Utah,US,136,2020-03-21 23:13:17
Gansu,China,134,2020-03-21 03:13:13
Alabama,US,131,2020-03-21 23:13:18
Indiana,US,128,2020-03-21 23:13:18
,Latvia,124,2020-03-21 12:13:19
Arkansas,US,122,2020-03-21 23:13:17
Arizona,US,118,2020-03-21 23:13:18
,Costa Rica,117,2020-03-21 20:43:02
Oregon,US,114,2020-03-21 23:13:18
,Dominican Republic,112,2020-03-21 15:13:45
,Uruguay,110,2020-03-21 12:13:19
,Hungary,103,2020-03-21 12:13:19
,Morocco,96,2020-03-21 20:43:02
,Vietnam,94,2020-03-21 17:43:03
,Bosnia and Herzegovina,93,2020-03-21 17:43:03
Faroe Islands,Denmark,92,2020-03-21 12:43:08
Western Australia,Australia,90,2020-03-21 13:13:35
,Andorra,88,2020-03-21 15:13:45
Kentucky,US,87,2020-03-21 23:13:17
,North Macedonia,85,2020-03-21 17:43:03
,Cyprus,84,2020-03-21 17:43:03
,Brunei,83,2020-03-21 12:43:08
,Lithuania,83,2020-03-21 17:43:03
,Moldova,80,2020-03-21 17:43:03
,Sri Lanka,77,2020-03-21 17:43:03
District of Columbia,US,77,2020-03-21 02:43:03
,Albania,76,2020-03-21 12:43:08
,Belarus,76,2020-03-21 20:43:03
Missouri,US,74,2020-03-21 17:43:03
,Malta,73,2020-03-21 15:13:45
Maine,US,70,2020-03-21 23:13:18
,Venezuela,70,2020-03-21 20:43:03
Iowa,US,68,2020-03-21 19:43:03
South Australia,Australia,67,2020-03-21 13:13:35
Rhode Island,US,66,2020-03-21 19:43:03
,Burkina Faso,64,2020-03-21 13:13:32
,Tunisia,60,2020-03-21 15:13:45
Kansas,US,57,2020-03-21 23:13:18
New Hampshire,US,55,2020-03-21 00:13:22
,Azerbaijan,53,2020-03-21 20:43:03
,Cambodia,53,2020-03-21 17:43:03
,Guadeloupe,53,2020-03-21 13:13:35
,Kazakhstan,53,2020-03-21 12:43:08
Oklahoma,US,53,2020-03-21 17:43:03
,New Zealand,52,2020-03-21 02:13:32
,Oman,52,2020-03-21 12:43:08
,Georgia,49,2020-03-21 17:43:03
,Trinidad and Tobago,49,2020-03-21 17:43:03
,Senegal,47,2020-03-21 01:43:03
,Ukraine,47,2020-03-21 21:13:10
,Reunion,45,2020-03-21 13:13:35
Delaware,US,45,2020-03-21 23:13:18
,Uzbekistan,43,2020-03-21 21:13:10
Nebraska,US,38,2020-03-21 17:43:03
,Liechtenstein,37,2020-03-21 12:43:08
Hawaii,US,37,2020-03-21 02:43:03
Idaho,US,36,2020-03-21 02:43:03
Channel Islands,United Kingdom,32,2020-03-21 21:13:29
North Dakota,US,28,2020-03-21 23:13:18
,Cameroon,27,2020-03-21 12:43:08
Saskatchewan,Canada,26,2020-03-21 02:43:03
,Bangladesh,25,2020-03-21 12:43:08
,Congo (Kinshasa),23,2020-03-21 12:43:08
Wyoming,US,23,2020-03-21 19:43:03
,Nigeria,22,2020-03-21 15:13:46
Nova Scotia,Canada,21,2020-03-21 21:13:30
,Cuba,21,2020-03-21 02:13:32
Montana,US,21,2020-03-21 17:43:03
Puerto Rico,US,21,2020-03-21 19:43:03
,Bolivia,19,2020-03-21 12:43:08
,Ghana,19,2020-03-21 23:13:17
Manitoba,Canada,18,2020-03-21 17:43:03
Macau,China,18,2020-03-21 22:13:24
,French Guiana,18,2020-03-21 21:13:30
,Paraguay,18,2020-03-21 12:43:08
New Brunswick,Canada,17,2020-03-21 21:13:30
,Guatemala,17,2020-03-21 21:13:14
Tasmania,Australia,16,2020-03-21 13:13:35
,Togo,16,2020-03-21 17:43:03
French Polynesia,France,15,2020-03-21 12:43:08
Alaska,US,15,2020-03-21 23:13:18
Guam,US,15,2020-03-21 17:43:03
,Cote d'Ivoire,14,2020-03-21 12:43:08
,Kyrgyzstan,14,2020-03-21 17:43:03
,Mauritius,14,2020-03-21 12:43:08
,Monaco,11,2020-03-21 13:13:32
,Mongolia,10,2020-03-21 12:43:08
Australian Capital Territory,Australia,9,2020-03-21 13:13:35
West Virginia,US,8,2020-03-21 02:43:03
,Mayotte,7,2020-03-21 13:13:35
