Starting_City,Ending_City,Average_Travel_Time
"Casper, WY","Orlando, FL",32.01894357
"Casper, WY","Oxnard, CA",22.41071197
"Casper, WY","Palm Springs, CA",16.53765595
"Casper, WY","Palmdale, CA",15.32275734
"Casper, WY","Panama City, FL",31.18249686
"Casper, WY","Pasco, WA",23.09208817
"Casper, WY","Pellston, MI",24.83072763
"Casper, WY","Pensacola, FL",23.93979848
"Casper, WY","Peoria, IL",25.92063481
"Casper, WY","Petersburg, AK",38.90412689
"Casper, WY","Philadelphia, PA",41.37062514
"Casper, WY","Phoenix, AZ",18.9768696
"Casper, WY","Pierre, SD",9.285375108
"Casper, WY","Pittsburgh, PA",33.34270669
"Casper, WY","Pocatello, ID",12.13139071
"Casper, WY","Ponce, PR",49.03338706
"Casper, WY","Portland, ME",40.16324726
"Casper, WY","Portland, OR",19.35417337
"Casper, WY","Providence, RI",42.05626225
"Casper, WY","Pueblo, CO",11.02098454
"Casper, WY","Rapid City, SD",4.591797385
"Casper, WY","Rdu Airport, NC",33.55491955
"Casper, WY","Redding, CA",26.00974857
"Casper, WY","Redmond, OR",18.74701841
"Casper, WY","Reno, NV",16.73361229
"Casper, WY","Rhinelander, WI",27.21372976
"Casper, WY","Richmond, VA",39.64142084
"Casper, WY","Roanoke, VA",35.07097894
"Casper, WY","Rochester, MN",23.00226781
"Casper, WY","Rochester, NY",36.79285955
"Casper, WY","Rock Springs, WY",7.913882025
"Casper, WY","Rockford, IL",23.38215546
"Casper, WY","Roswell, NM",18.79952112
"Casper, WY","Sacramento, CA",23.7020322
"Casper, WY","Saginaw, MI",28.39353097
"Casper, WY","Saint Louis, MO",18.81911251
"Casper, WY","Salem, OR",26.69506309
"Casper, WY","Salt Lake City, UT",10.90683923
"Casper, WY","San Angelo, TX",21.00136628
"Casper, WY","San Antonio, TX",18.58194037
"Casper, WY","San Diego, CA",19.58145135
"Casper, WY","San Francisco, CA",22.76655011
"Casper, WY","San Jose, CA",18.42911013
"Casper, WY","San Juan, PR",57.28587802
"Casper, WY","San Luis Obispo, CA",19.12024377
"Casper, WY","Santa Barbara, CA",22.83861009
"Casper, WY","Santa Maria, CA",20.12305711
"Casper, WY","Sarasota, FL",31.5019195
"Casper, WY","Savannah, GA",33.46653481
"Casper, WY","Seattle, WA",19.48260248
"Casper, WY","Shreveport, LA",22.40697502
"Casper, WY","Sioux City, IA",19.09278005
"Casper, WY","Sioux Falls, SD",16.74603366
"Casper, WY","Sitka, AK",41.1706267
"Casper, WY","South Bend, IN",21.18167239
"Casper, WY","South Burlington, VT",39.32993404
"Casper, WY","Spokane, WA",16.03034432
"Casper, WY","Springfield, IL",20.06425919
"Casper, WY","Springfield, MO",19.25149533
"Casper, WY","St George, UT",13.20126945
"Casper, WY","Syracuse, NY",32.31739205
"Casper, WY","Tallahassee, FL",31.40828758
"Casper, WY","Tampa, FL",30.20805726
"Casper, WY","Telluride, CO",12.150349
"Casper, WY","Texarkana, AR",20.65175267
"Casper, WY","Toledo, OH",32.69514993
"Casper, WY","Traverse City, MI",29.96253115
"Casper, WY","Tucson, AZ",15.68387337
"Casper, WY","Tulsa, OK",16.52519887
"Casper, WY","Tupelo, MS",23.75579045
"Casper, WY","Twin Falls, ID",12.03460111
"Casper, WY","Tyler, TX",19.28925027
"Casper, WY","Valdosta, GA",27.1669301
"Casper, WY","Valparaiso, FL",31.49361341
"Casper, WY","Waco, TX",19.59073758
"Casper, WY","Washington, DC",32.69833594
"Casper, WY","Waterloo, IA",22.06851628
"Casper, WY","West Palm Beach, FL",40.96086154
"Casper, WY","West Yellowstone, MT",8.982021021
"Casper, WY","White Plains, NY",36.80861551
"Casper, WY","Wichita Falls, TX",18.96330149
"Casper, WY","Wichita, KS",20.45070896
"Casper, WY","Wilmington, NC",31.83946092
"Casper, WY","Windsor Locks, CT",41.79514886
"Casper, WY","Wrangell, AK",37.24712157
"Casper, WY","Yakima, WA",21.51914156
"Casper, WY","Yakutat, AK",39.11270008
"Casper, WY","Yuma, AZ",16.0913336
"Cedar City, UT","Abilene, TX",19.42177865
"Cedar City, UT","Adak Island, AK",66.10964174
"Cedar City, UT","Aguadilla, PR",55.82004108
"Cedar City, UT","Albany, GA",31.5543626
"Cedar City, UT","Albany, NY",45.61840358
"Cedar City, UT","Albuquerque, NM",11.0136847
"Cedar City, UT","Alexandria, LA",26.51571749
"Cedar City, UT","Allentown, PA",41.7736578
"Cedar City, UT","Amarillo, TX",19.65979471
"Cedar City, UT","Anchorage, AK",46.73135927
"Cedar City, UT","Appleton, WI",26.43853499
"Cedar City, UT","Arcata/Eureka, CA",14.48741454
"Cedar City, UT","Asheville, NC",36.64058455
"Cedar City, UT","Aspen, CO",15.41300228
"Cedar City, UT","Atlanta, GA",37.95774239
"Cedar City, UT","Augusta, GA",41.43387639
"Cedar City, UT","Austin, TX",23.15784758
"Cedar City, UT","Avoca, PA",41.53906033
"Cedar City, UT","BWI Airport, MD",42.46008585
"Cedar City, UT","Bakersfield, CA",16.375029
"Cedar City, UT","Bangor, ME",48.83719186
"Cedar City, UT","Barrow, AK",56.08866368
"Cedar City, UT","Baton Rouge, LA",27.08969264
"Cedar City, UT","Beaumont / Port Arthur, TX",21.59200226
"Cedar City, UT","Bellingham, WA",15.56438672
"Cedar City, UT","Bemidji, MN",26.64383274
"Cedar City, UT","Bethel, AK",60.92738203
"Cedar City, UT","Billings, MT",18.29908638
"Cedar City, UT","Binghamton, NY",45.39165121
"Cedar City, UT","Birmingham, AL",35.66803139
"Cedar City, UT","Bismarck, ND",24.32613177
"Cedar City, UT","Bloomington, IL",32.34155775
"Cedar City, UT","Blountville, TN",36.7939301
"Cedar City, UT","Boise, ID",16.64386229
"Cedar City, UT","Boston, MA",51.35093194
"Cedar City, UT","Bozeman, MT",18.30697827
"Cedar City, UT","Brownsville, TX",26.61468558
"Cedar City, UT","Brunswick, GA",39.28155969
"Cedar City, UT","Buffalo, NY",36.76353003
"Cedar City, UT","Burbank, CA",15.31816497
"Cedar City, UT","Butte, MT",15.2756906
"Cedar City, UT","Casper, WY",11.43376109
"Cedar City, UT","Cedar Rapids, IA",26.79304511
"Cedar City, UT","Champaign, IL",30.9304185
"Cedar City, UT","Charleston, SC",35.40506353
"Cedar City, UT","Charleston, WV",39.5125598
"Cedar City, UT","Charlotte Amalie, VI",53.87473497
"Cedar City, UT","Charlotte, NC",39.25147957
"Cedar City, UT","Charlottesville, VA",44.64848437
"Cedar City, UT","Chattanooga, TN",34.0218712
"Cedar City, UT","Chicago, IL",30.67323769
"Cedar City, UT","Chico, CA",9.97104234
"Cedar City, UT","Christiansted, VI",57.27671693
"Cedar City, UT","Cincinnati, OH",30.62094556
"Cedar City, UT","Cleveland, OH",37.46863132
"Cedar City, UT","Cody, WY",12.94390291
"Cedar City, UT","College Station, TX",20.18345791
"Cedar City, UT","Colorado Springs, CO",18.47069172
"Cedar City, UT","Columbia, SC",41.19957486
"Cedar City, UT","Columbus, GA",32.63302852
"Cedar City, UT","Columbus, MS",31.87310359
"Cedar City, UT","Columbus, OH",40.2939107
"Cedar City, UT","Cordova, AK",42.59580121
"Cedar City, UT","Corpus Christi, TX",23.49039356
"Cedar City, UT","Crescent City, CA",13.86143841
"Cedar City, UT","Dallas, TX",20.9563791
"Cedar City, UT","Dayton, OH",32.96298325
"Cedar City, UT","Daytona Beach, FL",37.15423374
"Cedar City, UT","Deadhorse, AK",52.02750638
"Cedar City, UT","Denver, CO",12.70322289
"Cedar City, UT","Des Moines, IA",25.8124003
"Cedar City, UT","Detroit, MI",34.08981494
"Cedar City, UT","Dillingham, AK",53.17147944
"Cedar City, UT","Dothan, AL",30.37541392
"Cedar City, UT","Dubuque, IA",30.87781436
"Cedar City, UT","Duluth, MN",31.81613844
"Cedar City, UT","Durango, CO",14.37297769
"Cedar City, UT","Eagle, CO",9.47866407
"Cedar City, UT","Egg Harbor Township, NJ",41.51869228
"Cedar City, UT","El Paso, TX",12.93932446
"Cedar City, UT","Elko, NV",5.124563179
"Cedar City, UT","Elmira / Corning, NY",39.48066793
"Cedar City, UT","Erie, PA",39.21257875
"Cedar City, UT","Eugene, OR",15.98592655
"Cedar City, UT","Evansville, IN",27.57017109
"Cedar City, UT","Fairbanks, AK",51.08437843
"Cedar City, UT","Fargo, ND",20.71186343
"Cedar City, UT","Fayetteville / Springdale, AR",19.84527698
"Cedar City, UT","Fayetteville, NC",42.32568437
"Cedar City, UT","Flagstaff, AZ",7.933234617
"Cedar City, UT","Flint, MI",36.82345296
"Cedar City, UT","Florence, SC",43.51979391
"Cedar City, UT","Fort Hood / Killeen, TX",20.67853994
"Cedar City, UT","Fort Lauderdale, FL",37.93776135
"Cedar City, UT","Fort Myers, FL",35.27254288
"Cedar City, UT","Fort Smith, AR",24.87977485
"Cedar City, UT","Fort Wayne, IN",29.09525604
"Cedar City, UT","Fresno, CA",14.68384565
"Cedar City, UT","Gainesville, FL",32.85068723
"Cedar City, UT","Gillette, WY",18.06661712
"Cedar City, UT","Grand Forks, ND",25.93548253
"Cedar City, UT","Grand Junction, CO",12.78772431
"Cedar City, UT","Grand Rapids, MI",38.05808517
"Cedar City, UT","Great Falls, MT",16.93247964
"Cedar City, UT","Green Bay, WI",28.87420481
"Cedar City, UT","Greensboro, NC",41.20001213
"Cedar City, UT","Greenville, SC",38.83641426
"Cedar City, UT","Gulfport, MS",26.11107814
"Cedar City, UT","Gunnison, CO",12.221417
"Cedar City, UT","Gustavus, AK",33.66948906
"Cedar City, UT","Hailey, ID",12.92622434
"Cedar City, UT","Hancock, MI",33.36780393
"Cedar City, UT","Harlingen, TX",29.23903176
"Cedar City, UT","Harrisburg, PA",45.42057127
"Cedar City, UT","Hayden, CO",7.504981759
"Cedar City, UT","Helena, MT",16.97547998
"Cedar City, UT","Hilo, HI",46.64098162
"Cedar City, UT","Honolulu, HI",50.72373449
"Cedar City, UT","Houston, TX",25.55590032
"Cedar City, UT","Huntington, WV",40.66179316
"Cedar City, UT","Huntsville, AL",36.50277633
"Cedar City, UT","Idaho Falls, ID",12.90385093
"Cedar City, UT","Imperial, CA",6.446113461
"Cedar City, UT","Indianapolis, IN",36.87993388
"Cedar City, UT","International Falls, MN",27.49369067
"Cedar City, UT","Inyokern, CA",11.14209958
"Cedar City, UT","Islip, NY",45.11787768
"Cedar City, UT","Ithaca, NY",43.95192193
"Cedar City, UT","Jackson, MS",7.360702463
"Cedar City, UT","Jackson, WY",33.64517285
"Cedar City, UT","Jacksonville, FL",42.22689688
"Cedar City, UT","Jacksonville, NC",39.6024538
"Cedar City, UT","Juneau, AK",30.79729686
"Cedar City, UT","Kahului, HI",56.47547506
"Cedar City, UT","Kalamazoo, MI",35.91714713
"Cedar City, UT","Kansas City, MO",20.45387088
"Cedar City, UT","Keahole, HI",49.55021408
"Cedar City, UT","Ketchikan, AK",26.6555858
"Cedar City, UT","Key West, FL",36.98413628
"Cedar City, UT","King Salmon, AK",52.33884244
"Cedar City, UT","Klamath Falls, OR",14.79094048
"Cedar City, UT","Knoxville, TN",33.16692122
"Cedar City, UT","Kodiak, AK",53.20351216
"Cedar City, UT","Kotzebue, AK",59.46247436
"Cedar City, UT","La Crosse, WI",27.69906301
"Cedar City, UT","Lafayette, LA",31.40214971
"Cedar City, UT","Lake Charles, LA",28.2697305
"Cedar City, UT","Lansing, MI",35.95985165
"Cedar City, UT","Laredo, TX",24.00406367
"Cedar City, UT","Las Vegas, NV",9.61615478
"Cedar City, UT","Lawton, OK",25.01255076
"Cedar City, UT","Lewisburg, WV",38.65313568
"Cedar City, UT","Lewiston, ID",16.51690723
"Cedar City, UT","Lexington, KY",29.49517104
"Cedar City, UT","Lihue, HI",55.84104885
"Cedar City, UT","Lincoln, NE",23.64019846
"Cedar City, UT","Little Rock, AR",23.08477842
"Cedar City, UT","Long Beach, CA",15.37281278
"Cedar City, UT","Longview, TX",23.13995857
"Cedar City, UT","Los Angeles, CA",10.50511185
"Cedar City, UT","Louisville, KY",34.36667519
"Cedar City, UT","Lubbock, TX",13.97679837
"Cedar City, UT","Lynchburg, VA",37.95759428
"Cedar City, UT","Macon, GA",30.86432635
"Cedar City, UT","Madison, WI",34.37560198
"Cedar City, UT","Manchester, NH",47.98895443
"Cedar City, UT","Mcallen, TX",28.80551941
"Cedar City, UT","Medford, OR",20.83459367
"Cedar City, UT","Melbourne, FL",38.84240104
"Cedar City, UT","Memphis, TN",30.27424779
"Cedar City, UT","Meridian, MS",32.93207035
"Cedar City, UT","Miami, FL",37.90214853
"Cedar City, UT","Midland, TX",14.32465206
"Cedar City, UT","Milwaukee, WI",29.74225987
"Cedar City, UT","Minneapolis, MN",28.13827744
"Cedar City, UT","Minot, ND",18.84774605
"Cedar City, UT","Missoula, MT",12.26857679
"Cedar City, UT","Mobile, AL",30.82522215
"Cedar City, UT","Modesto, CA",12.89856232
"Cedar City, UT","Moline, IL",30.89976625
"Cedar City, UT","Monroe, LA",28.69097106
"Cedar City, UT","Monterey, CA",17.81504285
"Cedar City, UT","Montgomery, AL",36.24516884
"Cedar City, UT","Montrose, CO",6.267079359
"Cedar City, UT","Mosinee, WI",33.47709596
"Cedar City, UT","Muskegon, MI",29.41137812
"Cedar City, UT","Myrtle Beach, SC",43.40604882
"Cedar City, UT","Nantucket, MA",44.1847328
"Cedar City, UT","Nashville, TN",31.46739233
"Cedar City, UT","New Bern, NC",41.15128711
"Cedar City, UT","New Orleans, LA",25.10596428
"Cedar City, UT","New York, NY",47.42932036
"Cedar City, UT","Newark, NJ",40.04469135
"Cedar City, UT","Newburgh, NY",41.17876314
"Cedar City, UT","Newport News, VA",43.61001311
"Cedar City, UT","Nome, AK",68.8133991
"Cedar City, UT","Norfolk, VA",39.9061701
"Cedar City, UT","North Bend, OR",17.52757921
"Cedar City, UT","North Canton, OH",39.85489517
"Cedar City, UT","Oakland, CA",16.12216263
"Cedar City, UT","Oklahoma City, OK",22.66874803
"Cedar City, UT","Omaha, NE",27.57734012
"Cedar City, UT","Ontario, CA",6.793039195
"Cedar City, UT","Orange County, CA",16.18585312
"Cedar City, UT","Orlando, FL",35.10743047
"Cedar City, UT","Oxnard, CA",13.01588964
"Cedar City, UT","Palm Springs, CA",9.157776933
"Cedar City, UT","Palmdale, CA",14.90962946
"Cedar City, UT","Panama City, FL",32.27495635
"Cedar City, UT","Pasco, WA",13.46818739
"Cedar City, UT","Pellston, MI",31.37569659
"Cedar City, UT","Pensacola, FL",34.90030195
"Cedar City, UT","Peoria, IL",32.59210955
"Cedar City, UT","Petersburg, AK",31.54500821
"Cedar City, UT","Philadelphia, PA",40.91963762
"Cedar City, UT","Phoenix, AZ",12.4039546
"Cedar City, UT","Pierre, SD",16.38589883
"Cedar City, UT","Pittsburgh, PA",38.98396253
"Cedar City, UT","Pocatello, ID",9.234536304
"Cedar City, UT","Ponce, PR",59.53078791
"Cedar City, UT","Portland, ME",52.20086752
"Cedar City, UT","Portland, OR",16.34690573
"Cedar City, UT","Providence, RI",46.8641096
"Cedar City, UT","Pueblo, CO",12.62209146
"Cedar City, UT","Rapid City, SD",17.87757026
"Cedar City, UT","Rdu Airport, NC",41.35886301
"Cedar City, UT","Redding, CA",17.61403323
"Cedar City, UT","Redmond, OR",13.38112901
"Cedar City, UT","Reno, NV",9.90748617
"Cedar City, UT","Rhinelander, WI",27.92626515
"Cedar City, UT","Richmond, VA",39.77944575
"Cedar City, UT","Roanoke, VA",42.12527836
"Cedar City, UT","Rochester, MN",28.51561838
"Cedar City, UT","Rochester, NY",43.83809826
"Cedar City, UT","Rock Springs, WY",7.605856799
"Cedar City, UT","Rockford, IL",25.43575146
"Cedar City, UT","Roswell, NM",10.63149911
"Cedar City, UT","Sacramento, CA",15.55021765
"Cedar City, UT","Saginaw, MI",35.5991524
"Cedar City, UT","Saint Louis, MO",25.91789642
"Cedar City, UT","Salem, OR",18.29552682
"Cedar City, UT","Salt Lake City, UT",5.284566533
"Cedar City, UT","San Angelo, TX",15.10863739
"Cedar City, UT","San Antonio, TX",18.75429056
"Cedar City, UT","San Diego, CA",8.196188474
"Cedar City, UT","San Francisco, CA",19.27662216
"Cedar City, UT","San Jose, CA",12.83693893
"Cedar City, UT","San Juan, PR",52.88330934
"Cedar City, UT","San Luis Obispo, CA",10.93598902
"Cedar City, UT","Santa Barbara, CA",15.49505073
"Cedar City, UT","Santa Maria, CA",10.87429463
"Cedar City, UT","Sarasota, FL",38.23617321
"Cedar City, UT","Savannah, GA",41.37970909
"Cedar City, UT","Seattle, WA",15.41123582
"Cedar City, UT","Shreveport, LA",26.97638223
"Cedar City, UT","Sioux City, IA",22.36289551
"Cedar City, UT","Sioux Falls, SD",20.38178335
"Cedar City, UT","Sitka, AK",38.49434443
"Cedar City, UT","South Bend, IN",34.07837136
"Cedar City, UT","South Burlington, VT",44.49679996
"Cedar City, UT","Spokane, WA",18.86535366
"Cedar City, UT","Springfield, IL",30.51879526
"Cedar City, UT","Springfield, MO",24.71700853
"Cedar City, UT","St George, UT",6.785548485
"Cedar City, UT","Syracuse, NY",43.33606169
"Cedar City, UT","Tallahassee, FL",39.66170463
"Cedar City, UT","Tampa, FL",42.0752981
"Cedar City, UT","Telluride, CO",15.29156902
"Cedar City, UT","Texarkana, AR",28.57391291
"Cedar City, UT","Toledo, OH",33.54738208
"Cedar City, UT","Traverse City, MI",30.4027672
"Cedar City, UT","Tucson, AZ",14.98715444
"Cedar City, UT","Tulsa, OK",19.27580996
"Cedar City, UT","Tupelo, MS",26.63699666
"Cedar City, UT","Twin Falls, ID",7.97856415
"Cedar City, UT","Tyler, TX",19.48631201
"Cedar City, UT","Valdosta, GA",32.61386224
"Cedar City, UT","Valparaiso, FL",32.53596516
"Cedar City, UT","Waco, TX",17.99645641
"Cedar City, UT","Washington, DC",46.081848
"Cedar City, UT","Waterloo, IA",26.26026678
"Cedar City, UT","West Palm Beach, FL",37.7935265
"Cedar City, UT","West Yellowstone, MT",12.26280258
"Cedar City, UT","White Plains, NY",44.53456156
"Cedar City, UT","Wichita Falls, TX",23.07101851
"Cedar City, UT","Wichita, KS",25.66561305
"Cedar City, UT","Wilmington, NC",41.36279392
"Cedar City, UT","Windsor Locks, CT",46.63693286
"Cedar City, UT","Wrangell, AK",35.91087706
"Cedar City, UT","Yakima, WA",16.58009088
"Cedar City, UT","Yakutat, AK",39.36372303
"Cedar City, UT","Yuma, AZ",6.264797725
"Cedar Rapids, IA","Abilene, TX",21.38063665
"Cedar Rapids, IA","Adak Island, AK",91.52104331
"Cedar Rapids, IA","Aguadilla, PR",36.9311976
"Cedar Rapids, IA","Albany, GA",15.79060275
"Cedar Rapids, IA","Albany, NY",18.9286979
"Cedar Rapids, IA","Albuquerque, NM",24.39528406
"Cedar Rapids, IA","Alexandria, LA",16.5904022
"Cedar Rapids, IA","Allentown, PA",18.31706422
"Cedar Rapids, IA","Amarillo, TX",20.01359156
"Cedar Rapids, IA","Anchorage, AK",66.39439886
"Cedar Rapids, IA","Appleton, WI",12.97683855
"Cedar Rapids, IA","Arcata/Eureka, CA",36.41042877
"Cedar Rapids, IA","Asheville, NC",14.20952826
"Cedar Rapids, IA","Aspen, CO",22.38985274
"Cedar Rapids, IA","Atlanta, GA",17.00098384
"Cedar Rapids, IA","Augusta, GA",19.94181796
"Cedar Rapids, IA","Austin, TX",14.12124932
"Cedar Rapids, IA","Avoca, PA",16.98385694
"Cedar Rapids, IA","BWI Airport, MD",23.28413496
"Cedar Rapids, IA","Bakersfield, CA",36.09650368
"Cedar Rapids, IA","Bangor, ME",30.06864505
"Cedar Rapids, IA","Barrow, AK",74.39033904
"Cedar Rapids, IA","Baton Rouge, LA",12.36529601
"Cedar Rapids, IA","Beaumont / Port Arthur, TX",21.15524151
"Cedar Rapids, IA","Bellingham, WA",32.59122728
"Cedar Rapids, IA","Bemidji, MN",7.482705812
"Cedar Rapids, IA","Bethel, AK",75.62811141
"Cedar Rapids, IA","Billings, MT",19.28312372
"Cedar Rapids, IA","Binghamton, NY",16.73459392
"Cedar Rapids, IA","Birmingham, AL",15.6863244
"Cedar Rapids, IA","Bismarck, ND",17.2739472
"Cedar Rapids, IA","Bloomington, IL",9.128913768
"Cedar Rapids, IA","Blountville, TN",12.80269155
"Cedar Rapids, IA","Boise, ID",31.5694043
"Cedar Rapids, IA","Boston, MA",29.71124738
"Cedar Rapids, IA","Bozeman, MT",23.82793194
"Cedar Rapids, IA","Brownsville, TX",21.96908734
"Cedar Rapids, IA","Brunswick, GA",24.75986229
"Cedar Rapids, IA","Buffalo, NY",14.02158369
"Cedar Rapids, IA","Burbank, CA",35.73336582
"Cedar Rapids, IA","Butte, MT",25.18133455
"Cedar Rapids, IA","Casper, WY",21.78907766
"Cedar Rapids, IA","Cedar City, UT",27.79304511
"Cedar Rapids, IA","Champaign, IL",12.89736632
"Cedar Rapids, IA","Charleston, SC",20.72903324
"Cedar Rapids, IA","Charleston, WV",17.70969932
"Cedar Rapids, IA","Charlotte Amalie, VI",44.62820282
"Cedar Rapids, IA","Charlotte, NC",14.66652526
"Cedar Rapids, IA","Charlottesville, VA",18.77704506
"Cedar Rapids, IA","Chattanooga, TN",14.44750097
"Cedar Rapids, IA","Chicago, IL",10.95967806
"Cedar Rapids, IA","Chico, CA",38.20368453
"Cedar Rapids, IA","Christiansted, VI",44.18114715
"Cedar Rapids, IA","Cincinnati, OH",16.7175395
"Cedar Rapids, IA","Cleveland, OH",19.87284064
"Cedar Rapids, IA","Cody, WY",24.51239368
"Cedar Rapids, IA","College Station, TX",21.2167737
"Cedar Rapids, IA","Colorado Springs, CO",16.34926511
"Cedar Rapids, IA","Columbia, SC",22.24051412
"Cedar Rapids, IA","Columbus, GA",12.55960271
"Cedar Rapids, IA","Columbus, MS",15.9926649
"Cedar Rapids, IA","Columbus, OH",19.01852783
"Cedar Rapids, IA","Cordova, AK",64.89548323
"Cedar Rapids, IA","Corpus Christi, TX",16.25580682
"Cedar Rapids, IA","Crescent City, CA",42.52582765
"Cedar Rapids, IA","Dallas, TX",13.39735051
"Cedar Rapids, IA","Dayton, OH",15.74929538
"Cedar Rapids, IA","Daytona Beach, FL",19.57983717
"Cedar Rapids, IA","Deadhorse, AK",71.42330139
"Cedar Rapids, IA","Denver, CO",14.11360782
"Cedar Rapids, IA","Des Moines, IA",3.980914221
"Cedar Rapids, IA","Detroit, MI",13.36843966
"Cedar Rapids, IA","Dillingham, AK",73.96178501
"Cedar Rapids, IA","Dothan, AL",21.27946973
"Cedar Rapids, IA","Dubuque, IA",4.127878693
"Cedar Rapids, IA","Duluth, MN",14.980952
"Cedar Rapids, IA","Durango, CO",24.72652361
"Cedar Rapids, IA","Eagle, CO",21.37121766
"Cedar Rapids, IA","Egg Harbor Township, NJ",20.27644414
"Cedar Rapids, IA","El Paso, TX",22.79560621
